0,1,2,3,4,5,6,7,8,9,10,11,12
43.827,320,1104,137210,1354404,0,1491614,820000,25,176,144,218932,2.044
225.08,480,5628,1873408,13275961,0,15149369,242000,25,320,240,216820,2.468
110.966995,480,3330,529627,4978664,0,5508291,820000,15,320,240,216820,3.024
110.966995,480,3330,529627,4978664,0,5508291,820000,15,640,480,216820,18.977
452.689,320,2579,207037,3566163,0,3773200,539000,29.97,1920,1080,247856,15.277
110.966995,480,3330,529627,4978664,0,5508291,242000,25,1280,720,216820,10.861
107.443,480,3220,671936,3625932,0,4297868,3000000,12,320,240,216820,6
452.689,320,2579,207037,3566163,0,3773200,539000,25,480,360,248092,5.568
270.655,640,8117,1912240,20178890,0,22091130,242000,29.97,1920,1080,219480,16.161
714.371,1280,21407,14532530,43720516,0,58253046,242000,12,1920,1080,164888,25.234
282.56,640,7065,4966509,14806840,0,19773349,820000,12,1920,1080,221152,6.072
127.221664,1920,3050,3818903,45174992,0,48993895,820000,15,1280,720,395140,42.811
143.03334,176,1716,56405,856907,0,913312,539000,29.97,640,480,219480,6.364
59.883,1280,1793,481774,6965881,0,7447655,820000,15,1920,1080,155028,9.377
326.58832,1920,7830,16603953,228322925,0,244926878,56000,12,320,240,218932,8.441
340.424,320,4081,1168939,9234909,0,10403848,242000,24,1920,1080,605628,36.622
395.44,1280,9886,5073258,74605061,0,79678319,242000,29.97,176,144,221160,1.372
316.95166,176,3803,111850,2082902,0,2194752,5000000,24,320,240,165700,0.44
250.017,320,7494,856855,3926589,0,4783444,109000,15,176,144,218664,1.492
225.08,480,5628,1873408,13275961,0,15149369,539000,29.97,320,240,216820,1.1
860.056,1280,25773,12989828,276022270,0,289012098,242000,24,480,360,262064,13.253
581.233,480,17438,10151572,11352574,0,21504146,539000,12,1920,1080,218932,22.833
340.424,320,4081,1168939,9234909,0,10403848,539000,12,480,360,221152,0.564
254.922,480,7636,918325,7387906,0,8306231,5000000,29.97,176,144,221160,2.392
440.967,320,13230,2444863,13079542,0,15524405,5000000,12,640,480,219656,1.064
157.891,480,4733,1776729,6254165,0,8030894,109000,25,480,360,219464,2.74
222.53334,480,6676,2821722,11099102,0,13920824,56000,12,1280,720,217348,2.024
34.168,480,1021,238485,559745,0,798230,5000000,15,640,480,165700,13.801
326.58832,1920,7830,16603953,228322925,0,244926878,820000,24,1280,720,393276,54.611
157.891,480,4733,1776729,6254165,0,8030894,539000,15,176,144,219464,1.732
490.6,480,12266,1448177,16976151,0,18424328,820000,12,320,240,219480,3
321.03833,176,3850,382494,1857973,0,2240467,3000000,25,1920,1080,102288,13.697
33.09,320,456,101794,1052937,0,1154731,56000,29.97,640,480,219480,5.332
256.20834,176,3074,302900,1540700,0,1843600,56000,12,1280,720,323664,9.389
189.956,320,5694,580292,4911734,0,5492026,539000,24,320,240,218664,5.248
64.933,320,975,318954,1603007,0,1921961,3000000,24,1280,720,217080,8.989
222.53334,480,6676,2821722,11099102,0,13920824,3000000,15,1280,720,217336,5.592
440.967,320,13230,2444863,13079542,0,15524405,820000,24,1920,1080,219656,29.486
49.178333,176,344,33046,300986,0,334032,242000,25,640,480,221160,2.176
34.168,480,1021,238485,559745,0,798230,3000000,15,1920,1080,636600,58.24
216.55,320,6491,1789334,6091735,0,7881069,242000,24,176,144,193332,1.652
311.1,176,3733,127552,2066350,0,2193902,56000,15,640,480,221160,0.54
274.541,480,8228,802625,3994697,0,4797322,56000,29.97,480,360,216064,3.356
326.58832,1920,7830,16603953,228322925,0,244926878,109000,29.97,480,360,218932,9.445
270.655,640,8117,1912240,20178890,0,22091130,242000,29.97,1280,720,219480,10.229
69.933,320,1050,349781,2035796,0,2385577,109000,29.97,1280,720,219656,1.808
157.891,480,4733,1776729,6254165,0,8030894,5000000,25,176,144,219464,0.984
1768.9417,176,21227,1382103,11034284,0,12416387,3000000,25,176,144,236280,0.332
326.58832,1920,7830,16603953,228322925,0,244926878,820000,15,176,144,218932,8.445
292.092,480,8755,2375028,15155062,0,17530090,109000,24,1920,1080,219480,34.854
239.14166,480,5978,1406751,13545526,0,14952277,109000,12,640,480,94620,2.168
130.35667,176,1564,64483,825054,0,889537,3000000,12,480,360,95468,11.933
39.055,1920,1170,839251,28416939,0,29256190,109000,25,1280,720,215848,26.514
384.451,640,11523,2839955,28225248,0,31065203,56000,12,640,480,217568,5.616
340.424,320,4081,1168939,9234909,0,10403848,5000000,24,176,144,221152,3.336
282.56,640,7065,4966509,14806840,0,19773349,109000,24,176,144,221152,1.084
34.168,480,1021,238485,559745,0,798230,539000,25,176,144,165700,0.828
225.08,480,5628,1873408,13275961,0,15149369,539000,25,1920,1080,216820,12.797
254.922,480,7636,918325,7387906,0,8306231,539000,24,480,360,221160,3.764
59.883,1280,1793,481774,6965881,0,7447655,56000,24,320,240,155028,3.824
222.53334,480,6676,2821722,11099102,0,13920824,56000,15,1920,1080,217332,7.7
95.462,640,2862,886496,8770159,0,9656655,56000,29.97,480,360,221160,8.177
33.09,320,456,101794,1052937,0,1154731,242000,29.97,1280,720,219480,11.533
286.995,480,6882,2285153,15944803,0,18229956,3000000,25,176,144,216820,1.1
304.927,320,7623,833754,4286526,0,5120280,242000,15,1280,720,321036,18.873
282.56,640,7065,4966509,14806840,0,19773349,539000,24,640,480,221152,10.469
273.816,1920,6843,6190779,47579961,0,53770740,539000,15,1920,1080,219656,6.344
64.933,320,975,318954,1603007,0,1921961,56000,25,1920,1080,217080,3.504
326.583,640,8163,1868804,41239444,0,43108248,3000000,12,640,480,212772,3.16
257.52,480,6439,3947700,7039798,0,10987498,242000,25,320,240,41016,2.84
167.39166,1280,4017,4369420,41819887,0,46189307,820000,25,1920,1080,219656,13.657
1768.9417,176,21227,1382103,11034284,0,12416387,242000,29.97,480,360,242352,8.349
426.945,1280,12795,11297544,45523691,0,56821235,242000,12,1280,720,219480,12.277
326.583,640,8163,1868804,41239444,0,43108248,539000,25,1920,1080,651888,69.2
750.433,1280,10112,3852576,70635013,0,74487589,539000,12,640,480,165700,1.972
80.536,480,2417,618732,6327913,0,6946645,56000,29.97,640,480,219480,12.373
143.03334,176,1716,56405,856907,0,913312,109000,15,480,360,219480,1.352
37.011665,1280,1109,1899633,10866846,0,12766479,109000,15,480,360,219480,11.253
239.14166,480,5978,1406751,13545526,0,14952277,3000000,25,1920,1080,677376,141.293
274.541,480,8228,802625,3994697,0,4797322,5000000,29.97,1920,1080,216820,47.395
157.891,480,4733,1776729,6254165,0,8030894,56000,15,1920,1080,219464,8.069
143.03334,176,1716,56405,856907,0,913312,5000000,25,176,144,219480,0.344
203.198,320,6078,853613,5225468,0,6079081,3000000,29.97,1920,1080,221160,17.477
59.883,1280,1793,481774,6965881,0,7447655,109000,15,1920,1080,155028,9.177
368.32,640,9208,869558,470067,0,1339625,5000000,15,320,240,221152,2.06
167.39166,1280,4017,4369420,41819887,0,46189307,109000,24,176,144,219656,3.82
273.816,1920,6843,6190779,47579961,0,53770740,539000,12,640,480,219656,10.265
282.56,640,7065,4966509,14806840,0,19773349,56000,25,1280,720,220900,7.84
304.927,320,7623,833754,4286526,0,5120280,820000,25,320,240,216820,5.62
177.33333,176,2128,100969,1089548,0,1190517,5000000,15,1920,1080,163024,8.705
1140.349,1280,34208,20478926,320859863,0,341338789,820000,12,640,480,219480,4.244
239.14166,480,5978,1406751,13545526,0,14952277,5000000,15,480,360,98220,2.44
270.655,640,8117,1912240,20178890,0,22091130,5000000,12,1280,720,219480,5.788
80.536,480,2417,618732,6327913,0,6946645,109000,15,1280,720,219480,3.208
52.68,480,1318,870136,1579497,0,2449633,5000000,24,1920,1080,646992,170.663
476.957,1280,14305,3487520,79210885,0,82698405,56000,24,1920,1080,165668,12.073
476.957,1280,14305,3487520,79210885,0,82698405,539000,29.97,1920,1080,165700,7.696
255.28,320,6382,611474,7374864,0,7986338,109000,12,480,360,216820,0.6
270.655,640,8117,1912240,20178890,0,22091130,242000,29.97,1920,1080,219480,8.025
326.583,640,8163,1868804,41239444,0,43108248,56000,24,1920,1080,651588,40.263
368.32,640,9208,869558,470067,0,1339625,820000,12,1920,1080,626592,13.053
379.32,480,9484,3392479,5235193,0,8627672,539000,25,480,360,219480,3.748
270.655,640,8117,1912240,20178890,0,22091130,820000,25,1280,720,219480,3.92
106.765,1280,2669,4427240,6911026,0,11338266,109000,25,1920,1080,219480,12.485
157.80167,1280,3945,5611970,51306874,0,56918844,3000000,24,1280,720,216064,4.752
1140.349,1280,34208,20478926,320859863,0,341338789,5000000,15,1920,1080,219480,7.997
395.44,1280,9886,5073258,74605061,0,79678319,3000000,29.97,640,480,221160,5.648
189.956,320,5694,580292,4911734,0,5492026,242000,15,1280,720,218664,9.477
69.93833,176,839,47521,448322,0,495843,242000,15,1920,1080,221152,2.528
42.2,480,1056,216154,1306770,0,1522924,3000000,25,320,240,216820,0.884
176.901,480,4420,393395,202954,0,596349,3000000,12,1280,720,218932,1.572
98.683334,176,1184,48267,636993,0,685260,820000,15,1920,1080,638412,33.09
340.424,320,4081,1168939,9234909,0,10403848,5000000,24,1920,1080,221152,12.285
67.583336,176,792,47585,385164,0,432749,56000,25,320,240,219480,1.156
339.667,640,10191,10121223,820261,0,10941484,242000,15,1280,720,219480,4.124
714.371,1280,21407,14532530,43720516,0,58253046,3000000,29.97,320,240,165564,13.985
368.32,640,9208,869558,470067,0,1339625,3000000,24,1920,1080,221152,22.609
98.683334,176,1184,48267,636993,0,685260,3000000,24,176,144,217864,0.816
195.14,480,4878,2077615,8877208,0,10954823,5000000,29.97,480,360,59216,3.932
204.938,480,3280,1451634,6166260,0,7617894,820000,24,1920,1080,89700,3.548
216.55,320,6491,1789334,6091735,0,7881069,539000,15,320,240,194604,2.168
490.6,480,12266,1448177,16976151,0,18424328,539000,15,480,360,219480,1.016
316.95166,176,3803,111850,2082902,0,2194752,820000,29.97,480,360,165700,9.209
384.451,640,11523,2839955,28225248,0,31065203,820000,29.97,176,144,217568,3.444
395.44,1280,9886,5073258,74605061,0,79678319,5000000,25,480,360,221160,9.981
157.891,480,4733,1776729,6254165,0,8030894,109000,29.97,640,480,219464,5.184
340.424,320,4081,1168939,9234909,0,10403848,5000000,15,1280,720,221152,6.536
326.583,640,8163,1868804,41239444,0,43108248,539000,29.97,1280,720,212596,11.385
63.667,640,956,1259657,6480438,0,7740095,539000,29.97,480,360,219656,12.217
176.901,480,4420,393395,202954,0,596349,3000000,29.97,320,240,218932,2.392
326.583,640,8163,1868804,41239444,0,43108248,242000,12,176,144,212596,1.492
225.08,480,5628,1873408,13275961,0,15149369,56000,24,176,144,216820,2.648
448.575,1280,13441,9132637,105950761,0,115083398,109000,24,480,360,217080,5.256
43.827,320,1104,137210,1354404,0,1491614,56000,12,480,360,218932,4.14
110.966995,480,3330,529627,4978664,0,5508291,5000000,24,640,480,216820,2.028
77.233,480,2318,182297,3510033,0,3692330,56000,25,176,144,219480,2.708
750.433,1280,10112,3852576,70635013,0,74487589,820000,15,320,240,165700,1.744
326.58832,1920,7830,16603953,228322925,0,244926878,242000,25,320,240,218932,8.361
256.20834,176,3074,302900,1540700,0,1843600,539000,12,1280,720,219480,1.224
74.535,176,894,23996,491276,0,515272,539000,12,1280,720,219200,10.089
239.14166,480,5978,1406751,13545526,0,14952277,5000000,15,640,480,115564,1.684
286.995,480,6882,2285153,15944803,0,18229956,56000,25,480,360,216820,6.496
74.535,176,894,23996,491276,0,515272,56000,15,176,144,219464,1.124
33.09,320,456,101794,1052937,0,1154731,242000,25,176,144,219480,2.016
448.575,1280,13441,9132637,105950761,0,115083398,539000,12,1280,720,317888,27.862
177.33333,176,2128,100969,1089548,0,1190517,109000,25,480,360,163632,0.5
143.03334,176,1716,56405,856907,0,913312,539000,25,640,480,219480,6.26
255.28,320,6382,611474,7374864,0,7986338,242000,29.97,1920,1080,216820,37.262
254.922,480,7636,918325,7387906,0,8306231,242000,15,640,480,221160,5.6
473,320,11826,1419320,8047423,0,9697521,5000000,24,1920,1080,220900,46.683
440.967,320,13230,2444863,13079542,0,15524405,5000000,15,1280,720,219656,10.153
256.20834,176,3074,302900,1540700,0,1843600,3000000,12,480,360,219480,1.36
217.518,480,6520,406683,1851539,0,2258222,242000,29.97,640,480,217080,12.921
34.168,480,1021,238485,559745,0,798230,5000000,12,320,240,165700,1.504
473,320,11826,1419320,8047423,0,9697521,3000000,25,640,480,220808,5.456
110.966995,480,3330,529627,4978664,0,5508291,56000,15,480,360,216820,2.424
64.933,320,975,318954,1603007,0,1921961,56000,12,480,360,217080,0.508
98.683334,176,1184,48267,636993,0,685260,3000000,25,320,240,218136,0.36
110.966995,480,3330,529627,4978664,0,5508291,5000000,29.97,480,360,216820,8.229
452.689,320,2579,207037,3566163,0,3773200,242000,25,176,144,248092,2.012
42.2,480,1056,216154,1306770,0,1522924,5000000,15,640,480,216820,13.233
110.966995,480,3330,529627,4978664,0,5508291,3000000,29.97,320,240,216820,1.292
274.541,480,8228,802625,3994697,0,4797322,3000000,25,640,480,216820,1.548
52.68,480,1318,870136,1579497,0,2449633,5000000,25,480,360,155028,24.042
143.03334,176,1716,56405,856907,0,913312,242000,29.97,320,240,219480,4.6
391.08,640,9778,9023743,2261252,0,11284995,5000000,24,1920,1080,219480,5.264
750.433,1280,10112,3852576,70635013,0,74487589,820000,15,320,240,171520,4.252
130.35667,176,1564,64483,825054,0,889537,3000000,12,480,360,33756,1.664
476.957,1280,14305,3487520,79210885,0,82698405,56000,25,640,480,165700,9.629
157.80167,1280,3945,5611970,51306874,0,56918844,539000,29.97,640,480,216020,6.02
216.55,320,6491,1789334,6091735,0,7881069,109000,24,320,240,178528,2.176
304.927,320,7623,833754,4286526,0,5120280,820000,29.97,320,240,216820,3.028
440.967,320,13230,2444863,13079542,0,15524405,242000,15,640,480,219656,1.08
216.55,320,6491,1789334,6091735,0,7881069,56000,29.97,320,240,210860,2.776
189.956,320,5694,580292,4911734,0,5492026,539000,24,640,480,218664,1.04
86.486,640,2593,819680,3029350,0,3849030,820000,15,480,360,219656,6.164
157.891,480,4733,1776729,6254165,0,8030894,539000,15,1280,720,219464,2.416
80.536,480,2417,618732,6327913,0,6946645,539000,24,640,480,219480,22.469
384.451,640,11523,2839955,28225248,0,31065203,242000,12,480,360,217544,2.508
250.017,320,7494,856855,3926589,0,4783444,242000,24,320,240,218900,4.424
476.957,1280,14305,3487520,79210885,0,82698405,242000,12,320,240,165700,4.208
37.011665,1280,1109,1899633,10866846,0,12766479,539000,12,480,360,219480,5.236
127.221664,1920,3050,3818903,45174992,0,48993895,56000,25,1920,1080,217348,15.849
225.08,480,5628,1873408,13275961,0,15149369,109000,25,480,360,216820,4.392
282.56,640,7065,4966509,14806840,0,19773349,56000,24,1920,1080,661216,26.846
177.33333,176,2128,100969,1089548,0,1190517,242000,15,1280,720,163008,3.908
106.765,1280,2669,4427240,6911026,0,11338266,242000,12,480,360,219480,5.052
77.233,480,2318,182297,3510033,0,3692330,3000000,25,176,144,219480,2.94
473,320,11826,1419320,8047423,0,9697521,109000,29.97,1280,720,219656,9.985
222.53334,480,6676,2821722,11099102,0,13920824,539000,15,176,144,217348,2.848
39.101665,176,469,24527,236837,0,261364,5000000,15,640,480,41296,0.824
239.14166,480,5978,1406751,13545526,0,14952277,5000000,25,176,144,122880,5.488
131.76,640,3294,945865,778937,0,1724802,242000,24,176,144,221152,1.528
222.53334,480,6676,2821722,11099102,0,13920824,109000,25,320,240,217348,0.948
127.221664,1920,3050,3818903,45174992,0,48993895,109000,24,1920,1080,217348,40.323
304.927,320,7623,833754,4286526,0,5120280,242000,24,176,144,216820,2.444
63.667,640,956,1259657,6480438,0,7740095,109000,24,176,144,219656,2.628
395.44,1280,9886,5073258,74605061,0,79678319,3000000,12,640,480,221160,1.7
80.536,480,2417,618732,6327913,0,6946645,242000,29.97,1920,1080,665900,64.44
292.092,480,8755,2375028,15155062,0,17530090,539000,24,176,144,219480,3.12
222.53334,480,6676,2821722,11099102,0,13920824,3000000,24,1920,1080,217348,43.551
98.683334,176,1184,48267,636993,0,685260,109000,15,480,360,218136,2.992
339.667,640,10191,10121223,820261,0,10941484,820000,29.97,480,360,219480,1.576
163.897,320,4913,824159,4646573,0,5470732,242000,25,320,240,219656,0.576
189.956,320,5694,580292,4911734,0,5492026,242000,25,176,144,218664,2.424
43.827,320,1104,137210,1354404,0,1491614,3000000,15,480,360,218932,0.988
311.1,176,3733,127552,2066350,0,2193902,3000000,12,320,240,221160,2.448
176.901,480,4420,393395,202954,0,596349,5000000,15,320,240,218932,1.788
153.58333,176,1843,80982,940023,0,1021005,242000,12,1280,720,65740,1.216
217.518,480,6520,406683,1851539,0,2258222,56000,15,176,144,217080,1.436
189.956,320,5694,580292,4911734,0,5492026,242000,24,1920,1080,218664,4.976
189.956,320,5694,580292,4911734,0,5492026,242000,24,320,240,218664,0.46
452.689,320,2579,207037,3566163,0,3773200,820000,15,176,144,253412,3.588
163.897,320,4913,824159,4646573,0,5470732,3000000,24,480,360,219656,3.48
34.168,480,1021,238485,559745,0,798230,242000,24,176,144,165700,2.376
34.168,480,1021,238485,559745,0,798230,539000,24,1920,1080,165700,32.754
86.486,640,2593,819680,3029350,0,3849030,242000,29.97,640,480,219656,7.476
157.80167,1280,3945,5611970,51306874,0,56918844,242000,15,1280,720,216020,5.888
274.541,480,8228,802625,3994697,0,4797322,56000,25,320,240,216820,0.924
143.03334,176,1716,56405,856907,0,913312,242000,12,176,144,219480,1.912
239.14166,480,5978,1406751,13545526,0,14952277,820000,15,480,360,97152,2.16
95.462,640,2862,886496,8770159,0,9656655,56000,24,1920,1080,221160,6.38
750.433,1280,10112,3852576,70635013,0,74487589,539000,25,640,480,165700,2.256
476.957,1280,14305,3487520,79210885,0,82698405,5000000,29.97,1920,1080,165700,56.288
368.32,640,9208,869558,470067,0,1339625,3000000,24,640,480,221152,4.248
292.092,480,8755,2375028,15155062,0,17530090,5000000,15,176,144,219480,1.864
476.957,1280,14305,3487520,79210885,0,82698405,3000000,15,320,240,165700,9.773
581.233,480,17438,10151572,11352574,0,21504146,109000,24,320,240,218932,3.608
250.017,320,7494,856855,3926589,0,4783444,56000,12,176,144,218664,1.528
750.433,1280,10112,3852576,70635013,0,74487589,539000,24,640,480,170232,12.945
189.956,320,5694,580292,4911734,0,5492026,3000000,15,640,480,218664,3.032
270.655,640,8117,1912240,20178890,0,22091130,5000000,15,1280,720,319164,70.384
74.535,176,894,23996,491276,0,515272,820000,24,320,240,219200,1.98
49.178333,176,344,33046,300986,0,334032,56000,29.97,640,480,221160,2.04
106.765,1280,2669,4427240,6911026,0,11338266,539000,29.97,176,144,219480,3.164
860.056,1280,25773,12989828,276022270,0,289012098,5000000,24,176,144,262784,6.596
98.683334,176,1184,48267,636993,0,685260,820000,24,1920,1080,217864,10.805
340.424,320,4081,1168939,9234909,0,10403848,539000,15,320,240,221152,1.696
222.53334,480,6676,2821722,11099102,0,13920824,820000,15,1920,1080,217336,7.764
473,320,11826,1419320,8047423,0,9697521,56000,24,480,360,219656,3.268
440.967,320,13230,2444863,13079542,0,15524405,109000,24,320,240,219656,0.688
282.56,640,7065,4966509,14806840,0,19773349,3000000,29.97,176,144,221152,1.96
384.451,640,11523,2839955,28225248,0,31065203,242000,24,640,480,217828,1.736
69.93833,176,839,47521,448322,0,495843,820000,15,480,360,221152,2.952
