0,1,2,3,4,5,6,7,8
-121.59,36.97,16,865,123,403,130,5.7396,308700
-120.66,35.27,46,2217,544,1107,527,2.8009,192600
-118.41,34.19,45,1106,225,595,228,3.6625,190700
-116.37,33.19,12,4890,1152,1289,570,2.5795,98700
-117.98,34.07,15,3543,888,3131,823,3.0184,139400
-122.61,38.24,17,1728,271,897,284,3.4896,185900
-122.5,37.78,46,2646,607,1418,563,3.7167,332800
-118.26,34.0,37,2615,697,2484,630,1.9208,103400
-117.95,33.81,24,2749,498,1367,460,4.025,240700
-117.73,34.01,36,2340,392,1213,388,4.125,213000
-122.2,37.8,52,1547,293,706,268,4.7721,217100
-119.66,36.32,24,2652,568,1532,445,2.3256,56800
-117.14,32.75,19,1358,613,766,630,1.0353,150000
-115.59,32.85,20,1608,274,862,248,4.875,90800
-117.87,33.91,16,2434,455,1017,476,4.2188,176300
-117.86,33.6,30,1891,364,635,314,6.6265,500001
-117.06,34.17,21,2520,582,416,151,2.7119999999999997,89000
-122.84,38.4,15,3080,617,1446,599,3.6696,194400
-119.16,34.12,17,224,70,147,71,3.6167,280000
-118.1,33.93,33,1474,325,1205,335,3.1397,166800
-122.41,37.8,30,1821,738,1648,684,0.8836,450000
-121.82,37.28,31,1340,235,1336,270,4.2361,179500
-117.39,34.07,26,1387,277,664,239,3.0278,96800
-120.18,39.14,25,2171,386,248,116,3.0375,171900
-122.59,38.78,15,764,145,366,143,3.375,103100
-118.29,33.73,43,1854,519,1151,486,2.5759,225000
-121.55,39.5,26,3215,827,2041,737,1.0585,45100
-118.43,34.05,52,1693,290,727,305,6.7115,500001
-117.88,33.74,31,1120,296,1718,268,2.8077,140300
-122.11,37.43,35,3905,565,1562,553,7.313,463700
-118.12,33.84,37,2143,382,1047,377,4.4423,216000
-120.82,37.05,15,1385,288,775,255,1.933,140600
-118.14,34.03,44,2003,390,1291,392,4.0625,201100
-118.02,33.95,35,2085,400,1112,391,3.4886,173900
-122.44,37.77,52,3505,745,1374,714,4.3667,500001
-118.11,33.83,36,1820,313,899,295,4.918,225200
-118.32,34.1,28,1759,716,1463,620,1.7306,450000
-121.33,38.65,23,2446,523,1132,513,2.6266,198500
-117.36,34.28,18,3903,715,1388,428,4.2386,157200
-122.13,38.26,40,1538,255,669,263,3.3281,170200
-116.47,33.81,7,10105,2481,6274,2095,2.4497,90900
-121.25,36.32,12,4776,1082,4601,1066,2.9184,100500
-118.42,34.28,29,1271,272,1338,266,4.125,150000
-118.34,33.79,36,716,123,388,124,5.0254,350000
-121.73,38.56,30,3306,629,1623,648,2.8614,145200
-118.37,34.1,37,407,67,100,47,15.0001,500001
-122.15,37.76,39,1823,286,763,270,6.0749,196900
-122.23,37.8,52,2033,486,787,459,3.1603,269500
-118.33,33.98,28,3889,1199,3121,1046,1.8806,113900
-122.48,37.51,22,1564,278,761,270,4.7578,318500
-118.32,33.87,28,3763,762,1967,724,5.3244,271900
-118.36,33.93,44,520,116,392,106,3.0132,202500
-117.25,34.04,18,5761,1063,2763,1058,4.4472,161100
-118.35,34.09,35,1989,634,1108,593,1.6081,288900
-114.67,33.92,17,97,24,29,15,1.2656,27500
-118.43,34.0,28,6128,1963,3586,1815,2.7058,310900
-118.25,33.78,32,296,139,511,133,1.4444,182100
-118.45,34.08,52,1500,176,384,145,7.1576,500001
-119.65,37.32,11,2161,448,820,405,2.3565,122300
-122.48,38.48,29,2278,397,765,322,4.6379,348200
-123.88,40.93,28,1272,259,519,220,3.2891,106300
-118.26,33.95,44,1771,378,1296,399,1.6389,96700
-118.43,34.21,26,2867,671,1955,640,4.125,226500
-117.84,33.65,4,1649,456,1030,411,2.2262,225000
-122.08,37.7,25,3402,758,1645,710,3.4934,209900
-118.4,33.89,36,2334,430,1033,407,6.6321,481500
-121.61,36.67,39,3260,821,3130,793,2.5224,119200
-118.03,33.98,46,1974,465,880,441,2.7578,236800
-122.01,37.38,32,726,204,538,203,4.505,230400
-118.48,34.23,30,1762,263,761,292,6.5268,273100
-121.91,37.46,26,2762,496,1716,459,5.6062,226800
-122.15,37.7,36,1464,244,672,261,3.5547,194700
-117.07,32.68,18,1475,267,1149,268,5.0827,142200
-121.22,37.8,13,335,89,247,77,1.6111,74100
-118.44,34.27,36,1111,275,1333,266,3.5347,158100
-121.58,39.15,34,1376,376,702,317,1.4946,55500
-119.43,36.55,27,1621,323,882,324,2.75,93500
-122.42,37.66,36,725,121,335,140,4.125,327600
-121.47,38.55,29,1303,308,861,263,1.0208,55800
-118.43,34.17,35,2922,507,1130,485,5.4510000000000005,341800
-117.23,32.81,28,1508,263,996,267,3.8026,270000
-118.32,33.89,45,1928,453,1323,458,4.2813,210100
-118.48,34.2,26,2027,559,1545,513,2.8974,189900
-116.53,33.85,16,10077,2186,3048,1337,2.9647,110900
-122.41,37.63,37,1252,275,878,287,4.2262,228500
-122.83,38.99,15,289,49,191,54,1.6833,113900
-117.15,32.91,15,1613,303,702,240,4.875,169300
-118.14,33.79,23,2573,688,1478,604,3.4833,209400
-117.29,33.05,28,1146,338,672,292,3.1667,300000
-118.13,33.95,24,6662,1852,3792,1735,3.1104,230000
-117.08,33.12,43,107,44,107,48,0.7054,137500
-119.63,36.34,26,1463,261,699,219,3.5536,71400
-118.08,33.91,36,1551,297,1100,322,5.1187,168100
-119.77,36.81,28,1713,302,663,282,3.5669999999999997,85500
-122.24,37.76,52,2646,581,1128,522,3.0718,266700
-117.12,32.75,25,2222,634,1025,568,1.64,130000
-119.59,34.39,35,622,170,278,139,3.6969,335000
-122.32,37.99,24,4865,968,2315,893,4.2852,173500
-121.06,39.23,10,2229,537,982,512,2.186,132700
-118.49,34.24,34,1971,316,917,307,6.0965,262300
-117.02,34.03,19,4415,648,1627,619,4.2361,191600
-122.31,37.93,39,2505,371,872,345,5.3433,286500
-121.91,37.26,25,4258,719,2290,743,5.1461,267200
-118.1,33.97,20,1878,548,1461,516,2.9821,142500
-121.27,38.67,15,1701,346,723,352,3.8906,128700
-117.09,32.79,31,2019,417,872,386,3.1964,177700
-121.39,38.56,19,8507,1470,3517,1453,4.3644,137400
-122.19,37.79,28,3144,761,1737,669,2.9297,140500
-118.08,33.86,26,778,173,539,186,3.2679,236500
-118.05,34.11,42,3677,627,1779,622,5.1509,426500
-119.08,34.35,24,3663,828,2718,778,3.2757,186000
-122.0,37.0,16,32,4,36,5,2.625,137500
-117.9,34.12,33,1555,361,1571,386,4.0529,138200
-117.79,33.71,16,6339,862,3132,825,7.1069,313400
-121.59,39.1,24,1107,261,768,205,1.7167,48800
-120.02,39.24,22,2309,571,919,342,3.0057,93600
-121.45,38.57,52,2006,412,825,384,3.2963,236100
-118.06,35.68,15,1962,403,730,321,2.25,67500
-121.68,39.11,19,1366,220,596,203,4.0625,141700
-119.49,36.58,21,2106,410,867,380,1.9913,95300
-117.13,32.58,32,1870,437,1142,426,2.3194,159400
-118.12,34.07,45,1770,423,1410,389,3.0592,212500
-122.03,37.0,30,2077,342,816,328,5.2078,440500
-119.19,34.21,28,4194,811,2556,856,4.2227,235400
-118.86,34.2,32,2399,384,1199,390,4.125,264600
-119.29,34.4,22,3891,657,1727,581,4.2656,241400
-119.12,34.25,31,737,146,1436,168,3.5625,194100
-118.11,33.95,34,1723,279,617,252,6.7501,400000
-118.26,34.02,38,980,285,1308,310,1.5652,123100
-122.47,37.95,16,3769,839,1986,815,3.9712,187500
-122.55,37.98,31,3807,828,1581,795,3.293,337500
-122.69,39.04,9,254,50,66,29,2.7639,112500
-120.47,37.32,15,3952,984,2024,1026,2.5580000000000003,121600
-119.79,36.3,16,1717,277,903,289,4.3438,93100
-122.03,37.98,16,1209,477,627,482,1.3894,156300
-119.66,36.33,16,2048,373,1052,388,4.0909,92800
-122.55,38.07,38,3392,709,1894,713,3.0573,350800
-118.03,34.08,37,775,179,726,183,3.25,159200
-118.3,33.93,40,2434,477,1646,453,3.2024,128000
-118.5,34.24,34,2634,412,1114,423,5.9401,315300
-121.8,38.68,11,3851,892,1847,747,3.4331,120600
-121.88,37.27,24,4567,688,2102,695,5.6895,289000
-117.22,33.14,5,4576,848,2314,705,5.0123,210400
-118.39,34.09,28,2347,608,785,548,4.4167,425000
-122.41,37.75,9,1282,334,1176,305,2.6538,206300
-121.89,36.59,18,2700,937,1042,744,3.1364,150000
-121.23,37.82,14,1847,325,1030,309,4.9271,155300
-118.26,34.07,46,2341,703,2371,648,2.4038,181700
-117.14,32.92,6,3069,750,1541,736,3.8139999999999996,132500
-117.18,32.78,21,4185,1018,3122,993,3.0481,210000
-122.61,38.23,18,2042,420,914,400,2.9871,193800
-119.69,35.62,18,820,239,1345,207,2.1186,47500
-121.89,37.3,46,2639,448,938,424,5.0662,331600
-118.29,34.1,39,631,298,744,274,2.7054,162500
-118.27,33.81,38,1607,337,1130,334,4.4821,190700
-122.09,37.69,20,4296,817,1732,800,4.8036,188300
-118.2,34.1,30,3643,1197,4336,1163,2.07,154500
-119.65,36.35,38,3148,568,1378,537,2.8788,85500
-122.2,37.79,40,1060,256,667,235,4.1739,169600
-120.85,37.49,42,264,72,310,70,1.4063,61500
-119.69,34.43,30,1273,343,1082,325,2.5104,228100
-122.24,37.73,21,7031,1249,2930,1235,4.5213,228400
-122.07,38.41,17,3053,595,1434,557,3.4741,245800
-118.19,33.79,41,2114,612,2357,529,1.7938,142600
-120.9,35.33,16,1576,287,595,262,3.588,266300
-118.03,34.1,31,2647,539,1473,520,3.94,223900
-122.02,38.27,20,2237,464,1169,425,3.2115,99100
-122.43,37.78,52,1952,628,1284,576,2.105,316700
-118.48,34.05,36,2143,434,751,396,6.7496,500001
-117.7,33.47,21,1857,399,881,380,3.8403,350000
-122.08,37.66,33,1547,372,1063,356,2.5625,154300
-118.65,34.18,26,4607,656,1769,643,7.4918,367600
-120.71,37.39,11,1479,341,1476,327,3.2721,73800
-117.58,33.87,17,2772,449,1685,461,5.0464,163900
-121.99,38.53,6,4598,834,2561,812,3.4186,127300
-118.33,34.07,52,1482,171,531,161,15.0001,500001
-118.04,34.11,37,1275,177,598,174,7.1885,500001
-117.18,32.7,44,2655,514,1102,489,3.6759,368800
-117.96,33.68,26,1374,234,731,244,6.0905,224800
-120.46,34.71,17,2830,430,1035,416,4.9292,207200
-118.4,34.15,31,3881,909,1535,846,3.0398,369100
-117.37,34.12,32,3190,568,1614,512,3.8398,118200
-117.48,34.1,30,2287,531,1796,503,2.5833,90600
-118.51,34.23,36,3324,448,1190,423,7.2772,477200
-121.44,38.65,28,1219,240,559,212,3.8295,122200
-122.44,37.71,52,2711,591,1848,524,3.9567,251500
-118.4,34.41,22,4443,560,1573,496,10.0285,500001
-118.31,33.82,39,2198,425,1160,436,4.1406,323700
-121.87,37.39,16,1334,389,1103,415,3.7153,229800
-118.12,34.04,35,1064,203,608,201,4.0938,246900
-117.84,33.74,24,1752,407,910,427,3.3611,134600
-121.37,38.62,27,1743,380,697,368,1.6678,166100
-122.41,37.75,52,1057,276,837,292,2.4531,229000
-122.96,40.77,29,1637,297,753,270,3.2891,93100
-122.13,37.67,38,2012,347,880,332,3.1734,181600
-119.81,36.8,38,2252,325,777,314,6.1575,160100
-118.21,33.93,30,2831,862,3649,883,1.9668,152100
-121.19,38.85,8,4114,710,2268,716,4.4085,139400
-118.88,34.21,26,1590,196,654,199,6.5851,300000
-123.08,38.38,28,3297,676,923,373,3.9167,232600
-117.76,34.12,16,9020,1509,3575,1486,4.2415,275700
-122.48,37.69,33,2347,512,1259,481,3.4492,264300
-119.77,34.44,24,5652,1313,2312,1294,2.4717,295300
-118.22,34.13,35,2983,526,1614,543,5.7794,272400
-122.11,37.87,33,3398,500,1351,457,6.5814,314200
-121.84,36.25,20,958,245,590,189,2.6094,362500
-121.19,38.67,16,1754,284,773,277,4.817,147000
-117.94,33.78,34,2627,468,1409,450,4.7731,199200
-120.09,36.19,12,1923,559,2809,535,1.4191,55100
-121.81,37.23,24,2413,369,1237,381,6.4328,257200
-118.2,33.92,39,1050,217,895,207,3.1538,155600
-118.39,33.81,35,1008,165,391,167,3.7778,487500
-117.23,32.81,24,3271,508,1496,482,5.9359,422200
-121.72,37.16,21,1062,179,631,185,4.7386,394100
-122.29,37.41,30,6373,854,2149,798,10.6868,500001
-118.06,33.78,22,4048,562,1637,541,7.3463,355600
-117.03,32.79,26,3859,513,1469,538,5.8683,220500
-117.35,33.17,16,4595,1341,2849,1197,2.478,185600
-121.06,39.04,15,1999,287,585,246,5.5161,361900
-114.58,33.61,25,2907,680,1841,633,2.6768,82400
-116.92,33.63,18,397,89,239,80,2.8125,143800
-122.0,38.41,11,2838,429,1331,426,4.945,298400
-122.4,40.58,40,3895,929,1782,910,1.3329,78200
-117.49,34.02,21,3736,738,2021,640,4.4545,142400
-118.25,33.97,39,1346,380,1520,356,1.1635,108700
-122.48,37.76,48,2304,558,1273,512,3.275,332100
-122.22,38.15,7,5129,820,2824,738,5.5138,171100
-118.37,33.93,10,199,41,61,56,2.8958,245800
-120.62,35.13,26,3971,803,1792,723,2.7128,209900
-117.12,32.95,4,9018,1572,4438,1498,4.988,263700
-118.45,34.17,21,2152,527,996,470,3.2386,277300
-121.54,38.51,17,8482,1590,3362,1513,4.2216,217900
-117.91,33.64,38,2222,542,1067,512,2.8553,307600
-116.52,33.84,17,4465,859,853,445,3.6875,130400
-122.17,37.75,47,998,211,597,185,3.1587,100400
-121.28,38.03,11,826,150,684,166,3.9265,107400
-121.79,37.3,10,5469,950,3083,906,5.9399,241900
-119.74,34.41,30,2365,417,1053,409,5.5959,346200
-117.9,33.77,35,2002,378,1726,387,3.9613,182300
-122.4,37.71,40,1883,397,1411,438,3.0469,238000
-121.46,38.65,14,3167,551,1787,533,3.8125,92600
-118.23,34.07,35,1335,440,1586,445,1.9722,156300
-118.27,34.06,45,564,353,1172,319,1.494,187500
-118.11,33.89,35,1139,197,772,233,4.375,204700
-118.19,33.78,24,225,72,439,71,2.8533,137500
-122.45,37.74,46,6429,1093,2535,1109,5.0887,335100
-122.49,37.79,52,3146,478,1143,455,6.1407,500001
-117.42,34.0,32,1617,346,1153,385,3.016,96600
-122.28,37.86,52,1999,417,780,358,3.3906,179300
-118.31,35.74,18,2327,642,799,335,1.8419,92300
-121.39,38.59,34,1151,234,563,251,2.8,113600
-117.16,34.06,17,2285,554,1412,541,1.8152,94300
-118.37,33.84,27,3245,605,1572,556,5.3773,379000
-121.44,37.74,25,456,116,370,106,3.1319,112500
-118.08,33.87,23,2536,552,2012,556,4.1406,200800
-118.42,34.01,42,1594,369,952,362,3.0989999999999998,335400
-122.29,38.32,23,4312,993,2317,934,2.7667,153200
-122.25,37.77,43,4329,1110,2086,1053,2.975,243400
-121.91,37.3,31,616,131,185,107,3.625,265000
-121.89,37.23,16,3574,466,1503,487,8.1988,355900
-117.16,33.06,16,1988,279,770,252,5.8661,404500
-118.18,34.14,38,3039,487,1131,465,7.7116,360900
-117.2,33.7,23,6323,1196,1984,1124,2.3276,92400
-117.05,32.8,16,1561,378,574,350,3.0035,94600
-116.98,33.93,33,376,83,267,88,2.1581,68300
-117.14,33.81,13,4496,756,2044,695,3.2778,148800
-118.01,33.91,32,2722,571,2541,462,4.2305,221400
-122.39,37.73,52,1070,224,567,207,2.8603,189000
-119.72,34.44,50,3265,509,1256,443,6.3997,500001
-117.99,33.76,30,1572,362,1351,359,3.3689999999999998,190900
-118.48,34.0,25,4149,1067,1749,1000,3.9722,450000
-121.99,37.35,16,3249,947,1637,841,4.5427,198400
-119.78,36.75,35,2114,506,2050,474,1.2375,50000
-119.46,36.25,32,1702,348,1016,350,2.5,73600
-121.9,38.02,5,1560,369,1037,372,3.6154,181800
-118.28,34.24,29,3390,580,1543,576,5.6184,316900
-119.08,35.42,10,4159,608,2089,591,5.5261,132000
-119.38,36.53,38,1281,297,1423,293,1.9602,51400
-117.39,33.95,36,1380,269,598,262,3.1667,122900
-122.07,37.97,20,1705,353,856,341,3.7262,211800
-121.6,37.13,14,9483,1361,4108,1281,7.5,344500
-117.64,34.05,32,1129,251,1378,268,3.0057,96900
-118.22,34.05,43,1153,411,1667,409,1.9402,139300
-117.95,33.84,34,1229,215,1035,218,3.5455,180000
-117.01,32.71,20,3506,692,1977,668,2.9810000000000003,129100
-119.77,36.86,7,4139,544,1843,562,8.2737,193500
-117.35,33.95,28,1650,210,557,211,7.6632,204800
-117.98,33.73,18,3833,1056,2192,996,3.4679,219700
-118.03,33.79,26,5321,889,2932,896,5.8914,237600
-122.48,37.79,52,1647,236,546,227,9.1881,500001
-118.12,34.08,36,2433,585,1565,563,3.2344,234900
-120.27,34.72,14,1289,277,693,237,3.2569,230800
-121.89,37.29,36,2959,529,1125,520,4.2614,268800
-121.33,38.56,17,3608,682,1694,666,3.3110000000000004,109400
-122.33,37.99,4,3999,1079,1591,887,3.911,112500
-117.11,32.76,19,2188,616,1304,607,2.0852,114400
-117.62,33.42,27,1005,266,460,243,3.1029,190600
-117.27,32.83,39,1877,426,805,409,3.875,410000
-119.36,36.21,18,1082,202,793,213,2.4032,60000
-118.14,34.71,32,1164,248,588,270,1.1917,86900
-122.1,37.69,41,746,145,387,161,3.9063,178400
-117.87,34.15,37,2655,415,1056,401,5.4224,269500
-122.27,37.84,48,1922,409,1026,335,1.7969,110400
-121.84,36.52,18,3165,533,1312,434,6.5234,357400
-118.22,33.96,32,2232,603,2361,608,2.5966,170900
-122.56,37.9,48,1550,253,641,276,8.634,463500
-117.01,32.75,26,4038,706,2065,687,3.9545,178100
-118.45,34.25,34,2094,380,1207,380,5.2801,212300
-122.49,37.6,33,3507,669,1697,660,4.0795,270600
-118.13,34.09,42,2562,781,1936,687,2.2214,219000
-117.96,33.94,31,2397,518,1407,476,2.6641,185200
-118.2,34.05,40,1082,318,1085,273,1.7054,117200
-118.44,34.03,37,975,189,489,202,4.2434,331000
-120.4,34.86,11,1633,348,504,327,2.0508,275000
-117.03,32.74,37,821,150,404,135,3.0125,130400
-121.32,38.21,27,2643,467,1455,444,3.6398,146700
-121.36,38.39,10,5121,763,2568,758,5.2447,148100
-117.63,33.45,5,3549,604,1571,534,5.3705,363500
-119.68,36.32,28,1325,276,873,240,2.5833,54400
-119.27,35.5,21,2171,483,1315,450,1.7105,52100
-121.86,37.38,15,2052,405,1380,409,5.8686,181100
-117.0,32.85,24,1888,319,950,319,5.282,140800
-117.03,34.02,26,3909,670,1884,665,4.1361,121000
-117.15,32.8,27,1937,537,1211,482,2.75,87500
-120.59,37.59,36,291,48,124,47,5.6945,154200
-117.8,33.85,23,3038,470,1568,438,5.6403,233000
-120.9,38.2,16,3120,641,1319,526,2.0472,93200
-117.78,33.68,15,1834,330,841,309,6.0634,234300
-118.3,33.75,42,967,175,481,163,5.6611,265600
-117.24,32.8,18,2205,661,874,580,3.8018,112500
-117.98,34.1,22,5661,1209,5389,1178,3.7727,159700
-117.24,33.34,17,2866,442,1354,431,4.5764,257300
-121.75,36.91,32,1461,422,1494,416,2.8056,173200
-118.95,35.41,21,3999,727,1889,688,3.875,99500
-122.56,41.69,21,2010,360,947,306,2.4107,70100
-117.82,33.88,18,1982,300,1027,324,7.0526,327500
-117.45,34.13,16,5058,965,3388,878,3.6417,119000
-119.35,35.59,14,2719,502,1497,457,3.176,71800
-118.26,34.24,35,1535,283,816,287,6.1873,312100
-115.55,32.78,5,2652,606,1767,536,2.8025,84300
-118.31,33.93,43,1834,292,997,295,4.9464,150300
-119.69,36.69,36,1432,269,836,237,2.1563,88300
-122.12,37.44,33,2974,623,1435,588,5.485,406300
-117.13,32.72,32,2197,623,1784,599,1.901,120300
-118.47,34.01,27,1782,471,837,422,3.7727,413000
-117.01,34.89,26,2599,498,1332,443,2.7198,70400
-122.29,40.47,20,2858,612,1422,589,1.9657,63000
-117.79,33.77,23,3596,451,1292,458,8.5403,451300
-115.57,32.85,17,1039,256,728,246,1.7411,63500
-120.44,37.28,12,2855,598,1658,586,2.3929,81100
-118.4,34.11,32,5578,753,1567,697,15.0001,500001
-122.26,38.16,23,2840,491,1586,466,4.0337,130400
-121.27,38.7,16,3747,586,1817,590,4.6488,145300
-117.9,33.71,15,539,71,287,66,6.3427,305200
-117.34,34.08,35,1380,248,730,264,3.2305,93700
-122.28,40.5,21,2405,476,1197,412,2.6488,83100
-122.06,38.25,36,1818,323,953,298,3.3153,99000
-122.34,37.94,47,2313,433,947,430,3.9419999999999997,143300
-118.99,35.35,27,1615,355,1380,332,1.6632,49800
-120.99,37.65,44,2848,623,1408,576,2.1487,86600
-117.96,33.76,22,2520,556,2126,527,3.7734,193900
-118.27,34.1,50,2113,398,793,418,4.7132,304600
-117.19,33.41,16,3031,554,1301,518,4.0882,296100
-122.08,37.36,28,2181,284,728,238,8.2266,500001
-120.48,37.31,42,2361,512,1684,511,2.355,75600
-121.8,37.32,14,4412,924,2698,891,4.7027,227600
-118.02,33.62,11,3969,834,1508,754,4.3409,271400
-118.28,33.82,26,4586,1042,3680,1027,4.1739999999999995,205100
-121.3,38.11,5,5979,1190,2679,1084,4.196000000000001,171700
-121.33,38.04,15,2903,440,1325,423,4.5179,145600
-117.51,34.0,36,3791,746,2258,672,3.2067,124700
-116.29,33.74,6,12991,2555,4571,1926,4.7195,199300
-123.53,40.88,20,2680,599,918,345,2.2115,75000
-117.61,33.42,31,3959,856,1919,775,4.0313,282000
-117.06,33.78,17,2813,565,1345,488,2.5847,145300
-116.99,32.79,26,3623,703,1609,669,3.7439999999999998,165800
-118.18,34.08,33,1369,408,1475,377,2.3281,151900
-118.31,33.98,44,222,54,234,77,5.1136,111700
-117.04,34.04,30,3474,735,1674,691,2.5863,98300
-117.14,32.7,40,1227,330,1199,316,1.2188,92500
-121.38,38.4,15,4155,637,1722,616,4.8831,154400
-122.05,37.37,27,3885,661,1537,606,6.6085,344700
-118.18,34.01,39,322,82,319,90,2.6364,148800
-117.28,33.18,16,3002,591,842,538,2.1205,157300
-116.97,33.75,22,3740,965,2011,824,1.3039,77500
-122.01,36.98,27,2820,730,1511,745,2.589,242400
-121.02,38.66,4,7392,1155,3096,1065,4.5246,198900
-119.7,36.75,11,3626,779,1819,731,2.4956,87500
-119.6,36.56,36,738,168,737,186,1.4415,54400
-122.63,38.26,7,7808,1390,3551,1392,4.6069,202300
-118.04,34.05,34,1058,230,1043,229,3.0536,137500
-118.27,33.99,41,656,162,730,170,1.8047,101800
-119.43,36.63,25,1784,312,904,303,3.625,107600
-118.95,35.38,35,2220,388,906,373,3.5938,95200
-122.5,38.4,36,1860,364,777,339,4.1307,295700
-117.24,32.75,36,1856,475,822,416,2.3042,220600
-122.3,37.97,30,4030,772,1777,718,3.6393,184000
-122.41,37.71,28,5015,1240,3900,1029,1.2269,181900
-119.22,34.28,33,2467,377,1052,363,4.7333,257500
-122.2,37.77,49,2272,498,1621,483,2.4338,102400
-118.36,34.03,38,1400,376,1139,315,2.2368,120000
-118.16,34.19,42,2076,462,1641,436,2.2326,149200
-122.41,37.75,52,1919,404,1483,421,3.4063,253900
-116.84,32.92,20,1066,219,536,173,3.1607,119300
-122.66,38.81,22,852,176,461,142,3.4375,83300
-118.29,33.73,21,2492,711,1699,672,2.1382,242300
-118.27,34.01,43,1235,385,1745,372,2.0817,113300
-117.67,33.66,4,10175,2181,4762,1929,4.7341,237400
-118.41,34.02,27,2224,618,1594,625,3.0833,315500
-117.97,34.1,33,1558,316,1600,338,2.9712,143900
-117.96,33.78,26,2136,557,1528,537,2.4931,236100
-118.29,33.72,25,2469,584,1253,535,3.1932,257500
-118.21,34.04,36,1825,479,2097,480,2.1862,135300
-117.99,33.67,17,1692,427,903,423,3.5859,262500
-122.2,37.8,41,2070,354,804,340,5.1184,239600
-122.26,38.14,34,963,159,392,176,4.0156,134700
-116.17,33.67,18,3585,800,3873,788,2.5714,65900
-121.3,38.67,23,2145,340,1022,349,4.2037,125400
-118.29,34.06,42,3894,2293,6846,2156,1.5553,70000
-118.29,34.06,23,2040,778,2235,697,1.9309,233300
-122.39,37.58,36,6026,852,2314,892,7.8997,500001
-117.86,33.82,9,1682,291,1015,271,6.6603,230900
-121.35,38.09,32,1706,292,923,284,5.5057,147200
-122.45,37.78,43,1452,397,897,393,4.1319,322700
-117.2,32.77,31,1952,471,936,462,2.8621,196900
-117.11,33.14,10,3208,636,1395,582,3.4455,190500
-121.32,38.01,36,391,74,171,79,2.7045,102800
-118.18,33.82,43,284,65,167,68,4.25,207500
-117.94,33.62,25,1188,264,569,249,3.6607,500001
-117.59,33.88,7,3586,959,2695,877,2.4387,117000
-118.64,34.17,26,6767,903,2574,883,7.7846,409000
-118.25,33.89,35,1582,391,1957,404,2.4537,91500
-118.34,33.91,8,3937,1404,2691,1142,2.4741,185700
-121.77,37.68,41,1501,299,629,288,4.6806,209400
-122.3,38.3,44,3690,809,1922,736,2.6346,139800
-121.42,38.63,42,1385,273,740,274,2.6055,78000
-118.36,33.9,40,1271,276,725,234,5.0452,231900
-122.27,41.2,52,4513,985,1926,815,1.5923,56000
-118.29,34.03,29,3544,1384,3323,1213,1.0219,258300
-117.21,33.12,4,3261,689,926,561,4.3672,258900
-118.33,33.98,32,1784,489,1472,476,1.6477,108900
-117.05,32.57,22,2857,516,2412,496,4.7337,127600
-117.87,33.59,44,2499,396,910,374,6.6544,500001
-118.0,34.14,31,1298,431,1131,425,1.0548,178100
-119.32,36.33,18,2603,478,1158,423,4.5938,150500
